Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
9c837f41-588b-4737-a7b6-38394a9b832b,1959-01-02,,999-17-6275,S99965963,X17362947X,Mr.,Clay913,Bins636,,,M,black,nonhispanic,M,Boston  Massachusetts  US,873 Von Pathway,Chicopee,Massachusetts,Hampden County,01022,42.18921973213886,-72.53045681904102,1264554.98,5679.36
30379865-12db-4303-95cf-a32759fffb7f,1995-11-14,,999-12-5139,S99918418,X66931983X,Ms.,Lin401,Purdy2,,,,white,nonhispanic,F,Winthrop  Massachusetts  US,939 Schultz Promenade Suite 53,Springfield,Massachusetts,Hampden County,01151,42.09218326012071,-72.53381840888048,76646.08,6772.98
b8bd36e0-fb32-47da-8e63-819c8e800745,1981-07-06,,999-93-4338,S99932260,X58680920X,Mrs.,Le457,Brown30,,Rolfson709,M,white,nonhispanic,F,Easthampton  Massachusetts  US,688 Schaden Road Apt 27,Brookfield,Massachusetts,Worcester County,,42.13566667144563,-72.15477573158734,869431.29,7617.5999999999985
8f4db530-9950-48dc-b08e-bbcdd3008fdb,2018-04-20,,999-50-9420,,,,Leone669,Gleason633,,,,white,nonhispanic,F,Boston  Massachusetts  US,921 Block Manor,Methuen,Massachusetts,Essex County,,42.73244182463997,-71.15864792359663,5560.0,1102.4399999999998
e6adc929-55ab-4ca8-8208-1c5b62cdbce8,1963-09-08,,999-39-5556,S99941751,X71148260X,Mrs.,Latoria810,Stroman228,,Rolfson709,M,white,nonhispanic,F,Boston  Massachusetts  US,871 Oberbrunner Pathway,Brockton,Massachusetts,Plymouth County,02302,42.11246161625421,-70.97704787456115,1158669.9,10690.289999999999
10c2853c-07fa-4eda-86de-b5bdf8d46df6,1977-01-23,,999-49-9858,S99978698,X134690X,Mrs.,Cassandra224,Rice937,,Hilll811,M,white,nonhispanic,F,Medway  Massachusetts  US,113 Stracke Skyway Suite 75,Pepperell,Massachusetts,Middlesex County,,42.63501059782278,-71.55817754589638,968583.25,4650.36
f663b9b6-585e-4ce6-b440-73096f72f28f,1971-11-26,,999-92-2201,S99991562,X9963331X,Mr.,Chas63,Rutherford999,,,M,white,nonhispanic,M,Boston  Massachusetts  US,243 Langworth Throughway,Lawrence,Massachusetts,Essex County,01841,42.743761144211966,-71.20486652426044,157791.69,31140.559999999998
d25a8195-5900-4f38-b4e4-b381db9a69c4,1957-06-26,,999-12-2852,S99916586,X74233870X,Mrs.,Cherri385,Wilderman619,,Jerde200,M,white,nonhispanic,F,Franklin  Massachusetts  US,317 Stokes Alley Unit 56,Holyoke,Massachusetts,Hampden County,,42.166054185310635,-72.66487287004502,1370052.88,9638.069999999998
474d8ada-7a1d-4062-8e58-3073cadc6e1f,2013-02-08,,999-75-2526,,,,Rowena386,Schiller186,,,,black,nonhispanic,F,Milton  Massachusetts  US,811 Dietrich Dale,Lynn,Massachusetts,Essex County,01904,42.44722129518268,-71.00036895017419,168700.84,2129.88
9dd3df10-ea94-4bc0-9376-8eb6647d0d73,2002-09-21,,999-89-9553,S99949093,,,Robin66,Boehm581,,,,white,nonhispanic,F,Boston  Massachusetts  US,497 Gaylord Trail Suite 64,East Brookfield,Massachusetts,Worcester County,,42.255397187750354,-72.0055728789448,419592.47,3156.4399999999996
1be93887-5558-4827-8e08-82ee382f7337,1966-11-16,,999-33-2301,S99967610,X25114172X,Mrs.,Val761,Windler79,,Tillman293,M,white,nonhispanic,F,Winchendon  Massachusetts  US,818 Wintheiser Brook Unit 61,Weymouth,Massachusetts,Norfolk County,02188,42.15899439338815,-70.91223165858302,1143062.83,9204.119999999999
51ff2371-beaf-4c27-8b4a-2bcadc3c9053,1961-05-05,,999-24-8683,S99995808,X20919550X,Mrs.,Kemberly945,Moore224,,Jacobs452,M,black,hispanic,F,Springfield  Massachusetts  US,708 Schmitt Club,Westfield,Massachusetts,Hampden County,01086,42.11000892675147,-72.7411730733595,1295910.91,7052.609999999999
f4d20cb0-163b-4f4b-9503-fa6a109f1b91,1958-10-29,2018-09-19,999-94-3493,S99913815,X70326991X,Mr.,Clair921,Weimann465,,,M,white,nonhispanic,M,Amherst  Massachusetts  US,1071 Rogahn Vale Suite 80,Milton,Massachusetts,Norfolk County,,42.270930297946926,-71.05890677860896,1446431.11,6040.28
78204ccb-3917-46bd-ae8d-cecfef1e3176,1961-08-08,,999-84-5558,S99918066,X12819991X,Mrs.,Carley868,Tromp100,,Murray856,M,white,nonhispanic,F,West Boylston  Massachusetts  US,644 D'Amore Gateway Apt 41,East Longmeadow,Massachusetts,Hampden County,,42.0958777287518,-72.491375047958,1207775.45,13945.649999999998
41dfb2f1-4178-45da-a8c7-c9c793020dd2,1961-09-29,2019-11-13,999-91-7974,S99991768,X47537390X,Mrs.,Wynona930,Haag279,,Bahringer146,M,white,hispanic,F,Lowell  Massachusetts  US,803 Koepp Drive,Boston,Massachusetts,Suffolk County,02122,42.36988169937869,-71.00503869642795,1135521.29,8673.239999999998
8add20c8-03d0-42fc-8c44-ddd2d6c78522,2007-07-02,,999-23-7422,,,,Retta782,Hoeger474,,,,white,hispanic,F,Dartmouth  Massachusetts  US,807 Block Common,Beverly,Massachusetts,Essex County,,42.59277847005148,-70.91123348214845,322888.46,3611.4399999999996
11fa0346-67b6-47b5-93b3-d13192a29776,1961-07-12,,999-48-2333,S99920900,X14741200X,Mr.,Thad495,Schaefer657,,,M,black,nonhispanic,M,Malden  Massachusetts  US,947 Cronin Trail Apt 57,Billerica,Massachusetts,Middlesex County,,42.53400751094334,-71.25987438394408,1213946.47,5888.5199999999995
d796c4d3-daef-45f0-9360-546af7193962,2004-05-17,,999-51-4594,,,,Nanci249,Lang846,,,,white,nonhispanic,F,Weymouth  Massachusetts  US,780 Hammes Vale Unit 17,Lowell,Massachusetts,Middlesex County,01854,42.66078097853861,-71.26957074754657,382240.06,6236.959999999999
6502d30f-369d-42c2-add3-3f4248cdf5af,1998-10-15,,999-14-4943,S99913627,X26085051X,Ms.,Wanetta360,Dietrich576,,,,white,nonhispanic,F,Shrewsbury  Massachusetts  US,1003 Beahan Harbor Suite 80,Salem,Massachusetts,Essex County,,42.516890692526786,-70.87532772477935,445041.54,34461.469999999994
0d5f3127-a938-453a-ab2c-30338bc40726,1958-10-29,,999-87-8176,S99941933,X80249305X,Mr.,Leonardo412,Berge125,,,M,white,nonhispanic,M,Brockton  Massachusetts  US,478 Cremin Ville Apt 27,Milton,Massachusetts,Norfolk County,,42.25203468014564,-71.07674114720797,1548581.41,6866.08
1fd38d1b-3ae8-4a83-b81c-d5f30d752658,1959-12-28,,999-68-5945,S99921560,X37952076X,Mr.,Jeff859,Heathcote539,,,M,white,nonhispanic,M,Boston  Massachusetts  US,143 Swift Estate,Hinsdale,Massachusetts,Berkshire County,,42.39523841238497,-73.07601043318138,1599612.17,4293.84
848182fa-4808-4bac-a9fb-27cbcdc9a477,1946-10-22,,999-80-3925,S99984437,X8576214X,Mr.,Gilbert263,Glover433,,,M,white,nonhispanic,M,Melrose  Massachusetts  US,178 Tillman Vista Apt 61,Boxford,Massachusetts,Essex County,01921,42.660536926217624,-70.97795601193071,1358550.53,5289.44
628bf178-1c7f-40db-8495-8c8ffae52eee,1935-05-21,,999-48-6128,S99938905,X57730794X,Ms.,Shelly431,Corwin846,,,S,white,nonhispanic,F,Holliston  Massachusetts  US,324 Turcotte Harbor,Lynn,Massachusetts,Essex County,01904,42.4619177488097,-70.98439131396039,1554893.3599999999,106584.89999999998
71da47e9-7ba0-4be3-aa54-11ff87a4fdfe,1969-08-31,,999-62-4594,S99918401,X18034288X,Ms.,Tasia358,Armstrong51,,,S,white,nonhispanic,F,Needham  Massachusetts  US,320 Schamberger Gate Unit 12,Quincy,Massachusetts,Norfolk County,,42.2668027378447,-71.00495373112045,1116221.53,6206.839999999999
724ab6ba-3496-44b3-802e-f9c9dd607535,1961-09-29,,999-17-3192,S99934777,X37125978X,Mrs.,Serita370,Mante251,,Casper496,M,white,hispanic,F,Wilmington  Massachusetts  US,921 Paucek Way,Boston,Massachusetts,Suffolk County,02122,42.309096774583196,-71.0776978089804,1361950.67,8365.919999999998
e05010e7-f4a6-4c3a-bf26-fa08b777a6d8,1994-11-07,,999-57-9507,S99976683,X36947860X,Ms.,Robbi844,Dach178,,,,white,nonhispanic,F,Dartmouth  Massachusetts  US,1020 Kautzer Hollow,Huntington,Massachusetts,Hampshire County,,42.31162983724469,-72.8364568686041,31779.5,294.96
f7831772-3625-45e8-b336-a26cf0d7ec1f,2003-03-19,2011-12-29,999-34-6582,,,,Aurore252,Kub800,,,,white,nonhispanic,F,Marlborough  Massachusetts  US,556 Crooks Row,Tewksbury,Massachusetts,Middlesex County,,42.6474588330637,-71.25657789843713,234466.6,1645.7199999999998
a9f6bee6-c291-4178-9bb3-2047fc50b5c8,1994-01-01,,999-68-8589,S99946924,X81300829X,Ms.,Eugena417,Effertz744,,,,white,nonhispanic,F,Newburyport  Massachusetts  US,906 Runolfsson Wynd,Greenfield,Massachusetts,Franklin County,,42.62883181730732,-72.618212294616,20234.73,69.16
43b2b243-6a3b-457c-85ed-3002740e106f,1991-07-01,,999-61-6077,S99919413,X5580143X,Mrs.,Neda956,Kub800,,Funk324,M,white,nonhispanic,F,Boston  Massachusetts  US,208 Koss Burg,Dartmouth,Massachusetts,Bristol County,,41.57538208255601,-70.95033013532976,609983.33,5467.129999999999
79972a94-8062-47ba-9001-df5cf14c3cac,1947-04-07,2006-04-20,999-46-2135,S99998147,X38889285X,Mrs.,Denisha680,DuBuque211,,Champlin946,M,asian,nonhispanic,F,Shanghai  Shanghai Municipality  CN,636 Williamson Avenue,New Bedford,Massachusetts,Bristol County,02744,41.50556201318913,-70.98002617165868,1420234.45,7970.879999999999
2a60d41f-26ba-4f4c-bee9-88a83f7e3ff8,2003-03-19,,999-30-3136,S99991606,,,Charis952,Durgan499,,,,white,nonhispanic,F,Watertown  Massachusetts  US,984 Ritchie Pathway,Tewksbury,Massachusetts,Middlesex County,,42.66139883633165,-71.25058140197588,407226.29,2835.64
c58fb642-fdf3-4394-adc5-73fc019e3586,1977-03-23,,999-67-9570,S99972626,X76900596X,Mr.,Matthew562,Blick895,,,M,white,nonhispanic,M,Chelsea  Massachusetts  US,1087 Spencer Loaf Unit 94,Brockton,Massachusetts,Plymouth County,02302,42.07740656501749,-71.05047742465638,1085027.77,3688.8399999999997
79e2b7ea-2726-44c9-a672-7df1d9ea0ad1,2015-04-14,,999-86-4797,,,,Georgann131,Larson43,,,,white,nonhispanic,F,Winchester  Massachusetts  US,234 Kuphal Dam,Worcester,Massachusetts,Worcester County,01606,42.282472388159306,-71.75960078299994,110329.16,1679.08
598cac73-23cf-489a-ae3f-4a9d0482536d,1952-12-01,,999-76-1068,S99972286,X8598409X,Mrs.,Robbin22,Nolan344,,Schroeder447,M,white,nonhispanic,F,Paxton  Massachusetts  US,122 Kuhn Highlands Suite 16,Gloucester,Massachusetts,Essex County,,42.651064001820025,-70.71933835447764,1417069.9,15938.449999999997
1a57db62-606e-4bd2-83ff-19da6a9bc4d5,1943-12-28,,999-47-6204,S99986408,X38253118X,Mrs.,Cathi439,Homenick806,,Strosin214,M,white,nonhispanic,F,Reading  Massachusetts  US,1042 Graham Road,Templeton,Massachusetts,Worcester County,,42.57226341574507,-72.10556836817213,1573054.64,12525.689999999999
97218cf8-1f5d-4ee1-9dc8-aeabade7afdc,1960-12-07,,999-11-8315,S99954304,X20677X,Mrs.,Kiersten731,Oberbrunner298,,Strosin214,M,black,nonhispanic,F,Holliston  Massachusetts  US,279 Padberg Bypass,Dedham,Massachusetts,Norfolk County,02026,42.26911308614604,-71.17470520892856,1324673.14,10956.449999999999
cbf20bd0-34d6-477b-b103-7a43f897c258,1992-01-21,,999-47-5115,S99914090,X67708287X,Mrs.,Earlene410,Robel940,,Ritchie586,M,white,nonhispanic,F,Taunton  Massachusetts  US,198 Bergstrom View,Hatfield,Massachusetts,Hampshire County,,42.34312939825879,-72.59337942649691,724259.59,3425.5599999999995
fcc0dd86-0dd4-45ad-9968-59ea6b2bcb0b,1999-05-08,,999-26-1044,S99928058,X26254771X,Ms.,Cheree978,Leannon79,,,,white,nonhispanic,F,Newton  Massachusetts  US,515 Rosenbaum Bridge Suite 70,Boston,Massachusetts,Suffolk County,,42.33479491908588,-71.10843144716112,476681.62,3287.24
4f953a74-5004-4156-b020-a5468c2fbcee,2004-06-23,,999-47-4925,,,,Particia365,Gleason633,,,,white,nonhispanic,F,Chicopee  Massachusetts  US,305 Turner Avenue Apt 46,Haverhill,Massachusetts,Essex County,01830,42.752901077108504,-71.08494223111578,358886.79,3072.2799999999997
c25d9bc5-e61c-42da-8713-2f43253a05c8,1980-06-24,,999-99-3293,S99959846,X79915874X,Mr.,Carl856,Powlowski563,,,S,white,nonhispanic,M,Kingston  Massachusetts  US,1024 Goyette Estate Apt 77,Fall River,Massachusetts,Bristol County,02790,41.763013829199465,-71.06447205798723,953739.35,3596.3199999999997
53453e83-fbae-40b1-84eb-bddb1567ec1e,1953-08-03,,999-13-3202,S99948856,X28466914X,Mrs.,Lavone763,Murphy561,,Morissette863,M,white,nonhispanic,F,Milton  Massachusetts  US,1006 Lehner Harbor Apt 83,Taunton,Massachusetts,Bristol County,02767,41.91960887220874,-71.0671036941629,1436307.06,8366.679999999998
6d06cf7a-e3b7-48dd-a54b-4f8c01e42bce,2007-11-24,,999-83-6040,,,,Fausto876,Kuvalis369,,,,white,nonhispanic,M,Paris  Ile-de-France  FR,892 Hoppe Annex,Wakefield,Massachusetts,Middlesex County,01880,42.532122286960245,-71.11194190629078,248834.66999999998,2909.0
4abaa1d9-6d86-4143-a334-c8bc05cf708f,2009-11-17,,999-59-8957,,,,Cynthia180,Turner526,,,,white,nonhispanic,F,Whitman  Massachusetts  US,900 Cummerata Plaza,Wilmington,Massachusetts,Middlesex County,01887,42.52283660173792,-71.16959721241172,221843.23,2724.84
b02b20bc-af67-4e38-85a1-c54d2a23a908,1972-03-21,,999-76-9618,S99997293,X71503938X,Mrs.,Elsa29,Vela532,,Cardenas331,M,black,hispanic,F,Caracas  Capital District  VE,508 Medhurst Throughway Apt 37,Chelsea,Massachusetts,Suffolk County,,42.3894339102373,-70.95266036488249,1155485.21,8465.839999999998
aaf1f45f-e7fc-4374-b7e4-c5d587ed4219,2014-02-15,,999-35-9259,,,,Frederick289,Lakin515,,,,white,nonhispanic,M,Watertown  Massachusetts  US,360 Orn View,New Bedford,Massachusetts,Bristol County,02744,41.673540390483495,-70.95330665595091,122567.42,1906.56
d2c54006-ce1d-4462-8e01-750bb8f1e60c,1992-04-12,,999-95-5866,S99985312,X84170653X,Mrs.,Barabara924,Fritsch593,,Bogisich202,M,white,nonhispanic,F,Westborough  Massachusetts  US,702 Klocko Parade,Brockton,Massachusetts,Plymouth County,02302,42.096762355561886,-71.02335229373826,115813.81999999999,2640.5499999999997
d6a81cf7-7c23-4cd8-84bf-1dc56948fe78,1947-04-07,,999-83-7909,S99927469,X53971748X,Mrs.,Franchesca574,Konopelski743,,Hodkiewicz467,M,asian,nonhispanic,F,Macau  Macao Special Administrative Region of the People's Republic of China  CN,630 Medhurst Way Unit 29,New Bedford,Massachusetts,Bristol County,02748,41.63466792966324,-71.05752245909679,1473057.8,18238.109999999997
dc4ff6a9-8bea-431c-a643-aa6a8a9a279e,1962-10-25,,999-28-2144,S99954920,X67013249X,Mr.,Clifford177,Bauch723,,,S,asian,nonhispanic,M,Essex  Massachusetts  US,827 Beier Camp,Boston,Massachusetts,Suffolk County,02135,42.36601194497468,-71.07206273470779,1561291.04,5590.4
9e81bddd-6386-41b2-9f03-1abe09475a16,1992-07-30,,999-21-5941,S99977156,X83296633X,Mr.,Clarence5,Abernathy524,,,M,white,nonhispanic,M,Weymouth  Massachusetts  US,982 Jacobson Stravenue,Franklin,Massachusetts,Norfolk County,,42.0396698818412,-71.36542958866588,629364.39,2689.7599999999998
5af2fc9e-21b3-43ab-9ab5-f9e6fb00e9b0,1996-01-26,,999-81-1934,S99944186,X6628167X,Mr.,Victor265,Kris249,,,,asian,nonhispanic,M,Rehoboth  Massachusetts  US,870 Bayer Viaduct Apt 20,Medway,Massachusetts,Norfolk County,,42.19856585445401,-71.45174494289282,73939.84,3564.72
5cf0892d-dc06-4720-8a67-35669cc1c451,1976-11-13,,999-82-1338,S99992307,X51895451X,Mrs.,Kara173,Kling921,,Cruickshank494,M,white,nonhispanic,F,Chicopee  Massachusetts  US,628 Shanahan Station Unit 66,Wakefield,Massachusetts,Middlesex County,01940,42.52413615132578,-71.03512334531887,1096788.79,5073.719999999999
56ace646-111a-4430-95e6-7f25a5769180,2008-05-18,,999-86-1873,,,,Georgie506,Larson43,,,,white,nonhispanic,F,Stoughton  Massachusetts  US,1061 Sipes Grove,Worcester,Massachusetts,Worcester County,01603,42.24237602439797,-71.83982536137879,239866.31,2681.52
1e4baf4d-8806-4d72-8dcd-72a211ffbeca,1994-05-11,,999-33-6076,S99981601,X76726829X,Mr.,Hong136,Lakin515,,,,white,nonhispanic,M,Waltham  Massachusetts  US,835 Ziemann Hollow,Boston,Massachusetts,Suffolk County,02127,42.32481743642181,-71.13540220319696,601126.5700000001,4359.61
9a13e35e-fd4e-41ed-848a-bcd964d7b1c5,1937-06-03,,999-19-4697,S99910684,X81554665X,Mr.,Harvey63,Eichmann909,,,M,white,nonhispanic,M,Fall River  Massachusetts  US,312 Ebert Port,Brookfield,Massachusetts,Worcester County,,42.20923775162149,-72.12687410988754,1469325.7,20983.03
3fec8357-2fa4-4364-9469-1f043a860d8c,1965-03-09,,999-39-8703,S99989683,X23236089X,Mr.,Norberto865,Smitham825,,,M,white,nonhispanic,M,Dudley  Massachusetts  US,454 Mueller Trailer Unit 87,Brockton,Massachusetts,Plymouth County,02351,42.048974824233646,-71.02945573110848,1199819.27,17611.0
da4bf46c-f47a-4623-9408-8b0c8ccf62a6,1936-12-03,,999-29-1898,S99949759,X77721709X,Mr.,Miles206,Wyman904,,,M,white,nonhispanic,M,Winchester  Massachusetts  US,893 Robel Common,Duxbury,Massachusetts,Plymouth County,02332,42.02087176720375,-70.68582349034037,1627621.01,15807.52
7e25e8cf-1347-46a9-9000-e08eb2d409c6,1993-11-08,,999-91-2726,S99981218,X80905217X,Ms.,Marta91,Treviño536,,,,white,hispanic,F,Buenos Aires  Ciudad de Buenos Aires  AR,788 O'Keefe Gardens,Boston,Massachusetts,Suffolk County,02129,42.27911070660816,-71.072450759491,34959.3,493.2799999999999
6d999cc5-2418-4175-8332-2747e6ccbe3b,1974-01-28,,999-48-1472,S99993475,X60620151X,Mr.,Jarrett354,Gerlach374,,,M,white,nonhispanic,M,Brockton  Massachusetts  US,399 Rodriguez Flat Unit 80,Boylston,Massachusetts,Worcester County,,42.31731644118184,-71.74309382934835,1116270.57,5722.0
ec67482c-c7f3-4ad9-816e-4a622d189b62,1978-05-29,,999-94-7387,S99962988,X89810220X,Mrs.,Youlanda785,Tillman293,,Hettinger594,M,white,nonhispanic,F,Seekonk  Massachusetts  US,776 Goodwin Mews Suite 24,Boston,Massachusetts,Suffolk County,02130,42.39389507604572,-71.03743401098927,847566.39,7070.879999999999
49d6d04b-a210-4f08-908a-75c95cf13334,1988-02-05,,999-53-9378,S99954404,X39225554X,Mrs.,Laurine214,White193,,Kuhn96,M,white,nonhispanic,F,Chelmsford  Massachusetts  US,651 Pollich Camp,Brockton,Massachusetts,Plymouth County,02351,42.07467365323748,-71.06809289461006,718814.99,10301.629999999997
f1c44a76-d0b2-41a1-9d16-036d79045c7e,1994-02-07,,999-75-1351,S99942992,X57786001X,Ms.,Ute382,Wyman904,,,,white,nonhispanic,F,Cambridge  Massachusetts  US,440 Kozey Course,Boston,Massachusetts,Suffolk County,02121,42.25037279011666,-71.10961538007656,662306.04,5076.199999999999
e8097bba-6ad6-4c18-9d59-9372123d4ed0,1958-01-31,,999-62-2372,S99968685,X71562957X,Mr.,Bradley693,MacGyver246,,,M,white,nonhispanic,M,Wellesley  Massachusetts  US,502 Brekke Way Apt 69,Worcester,Massachusetts,Worcester County,01603,42.2059678648135,-71.85742142622486,1274316.1300000001,5218.599999999999
55068624-20fa-445d-8103-8690b67963bd,1970-09-19,,999-69-2464,S99971052,X69363999X,Mr.,Damion480,Corkery305,,,S,white,nonhispanic,M,Worcester  Massachusetts  US,589 Schaefer Port,Braintree,Massachusetts,Norfolk County,02184,42.244163694753865,-71.00762130719959,1249064.17,4440.44
31224fcb-7382-4035-b109-75d1e8e5aaaf,2017-03-21,,999-30-7318,,,,Gabriel934,Jaimes535,,,,white,hispanic,M,Lima  Lima Province  PE,724 Schultz Station Suite 50,Woburn,Massachusetts,Middlesex County,01890,42.43974194237261,-71.11338395432954,66570.0,1350.76
223f08f7-d485-4a80-b67b-d45232ea1c76,2003-11-21,,999-51-8963,S99944619,,,Anneliese170,Schoen8,,,,white,nonhispanic,F,Milan  Lombardy  IT,654 Bayer Plaza,Dracut,Massachusetts,Middlesex County,,42.65284352598861,-71.28165706255888,431180.7,2734.0
1f2402bb-fd0c-49dd-ba36-8ce7ff1da516,1996-09-12,,999-25-4864,S99947171,X47634667X,Ms.,Leta870,Sporer811,,,,white,nonhispanic,F,Lunenburg  Massachusetts  US,898 Zieme Lock Apt 93,Clinton,Massachusetts,Worcester County,01510,42.445856335827514,-71.6619930403456,485436.35,3578.0
c72439b0-7dd8-42e0-a1fb-d0e9554e8162,2009-05-16,,999-57-3397,,,,Enrique929,Padrón382,,,,white,hispanic,M,Carolina  Puerto Rico  PR,600 Bayer Loaf,Chelsea,Massachusetts,Suffolk County,,42.4128581102046,-71.03862502678393,20612.54,516.64
baaf26b9-f677-4f7f-98c1-95e9e1430f8a,1958-06-13,,999-72-8476,S99995118,X13102581X,Mrs.,Noella563,Cassin499,,Funk324,M,white,nonhispanic,F,Framingham  Massachusetts  US,266 Hand Branch Unit 63,Somerville,Massachusetts,Middlesex County,02138,42.34245182497596,-71.13391409094037,1526379.97,10342.4
f48dea40-0956-4730-81cc-212ee8994ced,1979-12-11,,999-54-6522,S99973014,X21975822X,Mr.,Lonnie913,Hudson301,,,M,white,hispanic,M,Marlborough  Massachusetts  US,960 Jacobi Mall Apt 37,Haverhill,Massachusetts,Essex County,01830,42.77136918770915,-71.05739841279888,124765.51,5444.839999999999
c211dab7-7344-4c94-bde8-1aefa936514a,1983-10-11,,999-81-6125,S99977161,X22478668X,Mrs.,Gaynell126,Jaskolski867,,McClure239,M,white,nonhispanic,F,Fall River  Massachusetts  US,846 Nitzsche Bay Suite 86,Fall River,Massachusetts,Bristol County,02790,41.62396800264932,-71.06769722992387,801394.94,11021.119999999999
b7fbf0e3-7c04-4014-823c-df1cb491fc0e,2017-07-18,,999-75-3915,,,,Buffy238,Schneider199,,,,white,nonhispanic,F,Worcester  Massachusetts  US,1042 Brekke Wynd Unit 10,Athol,Massachusetts,Worcester County,,42.542963908336674,-72.26314749414296,52855.43,1291.6
16f5810b-1f78-42f2-9c4a-af5cba8c1fd4,1954-03-28,,999-90-2795,S99986010,X11528344X,Ms.,Lee268,Schimmel440,,,S,white,nonhispanic,F,Boston  Massachusetts  US,515 Zboncak Tunnel Unit 29,Franklin,Massachusetts,Norfolk County,,42.095057374226464,-71.41470954357955,1471142.78,7027.009999999999
fe4dee6f-8e29-417f-9eb1-b61dd1733ca8,1984-08-17,,999-72-2563,S99953953,X88200981X,Mrs.,Katharyn928,Reinger292,,Shanahan202,M,white,nonhispanic,F,Sandwich  Massachusetts  US,770 Jones Club Suite 20,Swansea,Massachusetts,Bristol County,,41.758436728969926,-71.20854696001786,684687.88,6986.759999999998
3fa71f31-6035-4d67-b7e0-d4012e2b66d1,1971-09-18,,999-55-5738,S99929707,X72252326X,Mrs.,Rheba182,Krajcik437,,Ortiz186,M,asian,hispanic,F,Edgartown  Massachusetts  US,343 Lebsack Orchard,Boston,Massachusetts,Suffolk County,02116,42.38090530740256,-71.06600809622316,1074190.22,6685.159999999999
425baeb0-f4a7-421d-9a25-55039d6667c1,2004-05-04,,999-86-6397,,,,Joe656,Treutel973,,,,white,nonhispanic,F,Boston  Massachusetts  US,815 Grant Green Apt 37,Holyoke,Massachusetts,Hampden County,,42.231635414364554,-72.67705526786608,426990.11,2659.8399999999997
a0c61dc1-ede3-41f6-87a1-472cd6cb8398,2003-12-01,,999-29-4681,S99973770,,,Manuel446,Walker122,,,,white,nonhispanic,M,Cambridge  Massachusetts  US,386 Pfeffer Throughway Suite 11,Marblehead,Massachusetts,Essex County,01945,42.44663870561411,-70.82158950315751,408436.6,3034.7999999999997
a15f2a22-0df3-41de-8062-5fdd134710ff,1985-10-27,,999-55-9186,S99928736,X36888313X,Mr.,Ivory697,Howe413,,,S,white,nonhispanic,M,Weymouth  Massachusetts  US,379 Konopelski Brook,Arlington,Massachusetts,Middlesex County,,42.46667866240175,-71.2031495468046,106806.66,8849.67
8f210404-b78d-4eba-a1da-f367bfecd886,1992-07-01,,999-28-8838,S99941547,X39058481X,Mr.,Louie190,Witting912,,,M,white,hispanic,M,Fairhaven  Massachusetts  US,764 Bahringer Ranch Unit 51,Natick,Massachusetts,Middlesex County,,42.295250485115425,-71.37427346412987,700650.85,4021.3599999999997
013804ed-dbdf-4a11-8716-dfdeef27ed7d,2009-06-15,,999-16-2959,,,,Yadira684,Jaskolski867,,,,white,nonhispanic,F,Hanover  Massachusetts  US,560 Jakubowski Walk,Lowell,Massachusetts,Middlesex County,01851,42.601571037134605,-71.32004956335768,243626.16999999998,2690.68
a7c604b5-1fec-4ec2-b583-0863f2b0ce08,2004-09-17,,999-90-3458,,,,Viki353,Runolfsdottir785,,,,white,nonhispanic,F,Newton  Massachusetts  US,805 Toy Mews Unit 69,Waltham,Massachusetts,Middlesex County,02451,42.340105343672,-71.22531896336811,370806.63,2709.0
b0946343-fce5-41f5-a961-e7a97bbaad7e,1958-08-29,,999-25-9477,S99936837,X6348047X,Mr.,Lynwood354,Trantow673,,,M,black,nonhispanic,M,Shelburne  Massachusetts  US,513 Sporer Mall,Shrewsbury,Massachusetts,Worcester County,,42.32728556658039,-71.75341602535948,1496043.7,6631.889999999999
45935e6e-33fe-47f0-aa9d-416c90737aca,1965-02-28,,999-74-9872,S99923215,X45173198X,Mrs.,Kiara978,Zboncak558,,Grimes165,M,white,nonhispanic,F,Acushnet  Massachusetts  US,161 Block Estate,Carver,Massachusetts,Plymouth County,,41.87781754549801,-70.71439911599016,1371067.02,4924.5599999999995
eb6031b5-8ff7-4abd-bf70-1700e4fd51af,1992-11-21,,999-57-2358,S99981250,X9454709X,Mr.,Waldo53,Corkery305,,,S,white,nonhispanic,M,Marlborough  Massachusetts  US,971 Crona Hollow,Amherst,Massachusetts,Hampshire County,,42.34298962289386,-72.54068752973029,32702.739999999998,1683.1999999999998
6c0a4953-9a16-4fc1-8453-3ffc8f19dab6,1940-08-11,,999-33-7228,S99976464,X11256778X,Mr.,Woodrow571,Armstrong51,,,M,white,nonhispanic,M,Rockport  Massachusetts  US,414 Larkin Dam,Amesbury,Massachusetts,Essex County,01913,42.83729036031281,-70.98588885005803,1713402.7100000002,19044.579999999998
e0b472d9-1374-4b3c-b8ed-19a27b80daca,2010-08-02,,999-12-4245,,,,Neville893,Reilly981,,,,white,nonhispanic,M,Salem  Massachusetts  US,404 Kunze Underpass,Boston,Massachusetts,Suffolk County,02116,42.272474638746104,-71.08176639879137,245815.09,3085.64
