Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
56c0de58-e6a6-399c-9902-756e0f79654d,4760f33a-83c4-3727-84a7-a8a6080125cb,Jerome176 Harris789,M,GENERAL PRACTICE,68 MARKET ST,LYNN,MA,01901-1115,42.474862,-70.96218499999999,23
54e1148e-51c9-31c9-a0aa-dc367b4d1f73,86f868e9-3325-3019-98d9-34ca2dc11f20,Leisa54 Fahey393,F,OPTOMETRY,151 ASHLAND ST,N ADAMS,MA,01247-4522,42.675549,-73.11810799999998,0
beebd799-254f-310c-873d-a3200fd23411,86f868e9-3325-3019-98d9-34ca2dc11f20,Alex454 Brown30,M,OPTOMETRY,151 ASHLAND ST,N ADAMS,MA,01247-4522,42.675549,-73.11810799999998,0
9e3a4e74-ce9d-3d07-8cce-b71e8ebe692c,86f868e9-3325-3019-98d9-34ca2dc11f20,Norris589 Bradtke547,M,OPTOMETRY,151 ASHLAND ST,N ADAMS,MA,01247-4522,42.675549,-73.11810799999998,0
77bd7feb-4af8-3711-b364-b0afc2ec4a7c,86f868e9-3325-3019-98d9-34ca2dc11f20,Roma9 Casper496,F,GENERAL PRACTICE,151 ASHLAND ST,N ADAMS,MA,01247-4522,42.675549,-73.11810799999998,50
a232ef56-2b6a-3ee7-86b8-43db58425c72,c08ed377-c346-337a-8bf0-75e7ca2cab1f,Stevie682 Gleichner915,F,CLINICAL SOCIAL WORKER,825 BROADWAY,RAYNHAM,MA,02767-1734,41.930477,-71.046214,0
667acfc6-4426-38dd-b48b-c9a220bc44f9,c08ed377-c346-337a-8bf0-75e7ca2cab1f,Jessika892 Schoen8,F,GENERAL PRACTICE,825 BROADWAY,RAYNHAM,MA,02767-1734,41.930477,-71.046214,37
a37df549-f771-373a-9d85-3ae0bff27ced,1f2b3666-5e34-3e83-8a47-076f8f9c161e,Bessie423 Hermiston71,F,GENERAL PRACTICE,1234 BROADWAY,SOMERVILLE,MA,02144-1703,42.390445,-71.101033,105
221af4f8-9ae7-334f-9a15-50f80db42560,5725be7c-bbe8-3068-a655-cb8fce11c65a,Garry927 Bayer639,M,GENERAL PRACTICE,1581 BEACON ST,BROOKLINE,MA,02446-4602,42.323853,-71.142003,60
c5e910fc-afef-3a57-b699-1f273cf4430c,46084d3f-e6a2-37bc-b830-9b15674f7cae,Ahmad985 Emmerich580,M,CLINICAL SOCIAL WORKER,117 MAIN ST,SPENCER,MA,01562-2125,42.247211,-71.991867,0
595edcc1-fe61-379c-b7c3-82e7f97cbb35,46084d3f-e6a2-37bc-b830-9b15674f7cae,Latoyia537 Wolff180,F,GENERAL PRACTICE,117 MAIN ST,SPENCER,MA,01562-2125,42.247211,-71.991867,41
dc0f3e91-30df-3c1e-b387-f07d5ccf6755,371e53b1-b1f9-3ffd-91de-b16fa5cd8439,Julius90 Bernhard322,M,OPTOMETRY,1140 THORNDIKE ST,PALMER,MA,01069-1509,42.187794,-72.30846899999997,0
3f7be6cb-85ea-3f21-ab12-de7ef356f97f,371e53b1-b1f9-3ffd-91de-b16fa5cd8439,Antwan357 Little434,M,GENERAL PRACTICE,1140 THORNDIKE ST,PALMER,MA,01069-1509,42.187794,-72.30846899999997,28
3eace799-8350-3fec-a133-84945a4500b1,9e2e9468-a3e6-352f-a3f1-859d1e84a284,Cherly215 Hamill307,F,CLINICAL SOCIAL WORKER,19 PLEASANT ST,GLOUCESTER,MA,01930-5937,42.62885,-70.685875,0
bec5383e-a9bf-39d8-b88c-57c539cd4496,9e2e9468-a3e6-352f-a3f1-859d1e84a284,Tom274 McDermott739,M,GENERAL PRACTICE,19 PLEASANT ST,GLOUCESTER,MA,01930-5937,42.62885,-70.685875,28
84d01fb1-dd23-33d6-8729-3ffa6a6907ab,2eb03211-fcda-3ac3-9212-968bc8d92407,Odis959 Stanton715,M,CHIROPRACTIC,28 N MAIN ST,ORANGE,MA,01364-1016,42.605437,-72.292074,0
fa709201-59a1-3816-bcd5-ee7ba973216c,2eb03211-fcda-3ac3-9212-968bc8d92407,Gregorio366 Connelly992,M,GENERAL PRACTICE,28 N MAIN ST,ORANGE,MA,01364-1016,42.605437,-72.292074,21
169f9263-f4fb-3a3d-bff6-b8cfbd46abc8,f6cdf354-ad00-34c8-8426-db7e84c16972,Caleb651 Schmeler639,M,OPTOMETRY,174 OXFORD N ST,AUBURN,MA,01501-1529,42.198708,-71.846006,0
c0d29d80-3a2b-3f9d-8ff1-9243c62ab383,f6cdf354-ad00-34c8-8426-db7e84c16972,Christel364 Bartoletti50,F,GENERAL PRACTICE,174 OXFORD N ST,AUBURN,MA,01501-1529,42.198708,-71.846006,68
62bc519e-ae64-3094-993b-77db91d6da42,7517e527-1261-3dcf-9575-cc8601fe4ef6,Homer307 Rolfson709,M,CLINICAL SOCIAL WORKER,22 ELM ST,GREAT BARRINGTON,MA,01230-1561,42.221851,-73.333044,0
db578764-16aa-3908-a2fe-aa2f76e7495c,7517e527-1261-3dcf-9575-cc8601fe4ef6,Lamont867 Reinger292,M,CLINICAL SOCIAL WORKER,22 ELM ST,GREAT BARRINGTON,MA,01230-1561,42.221851,-73.333044,0
11487be9-0611-3237-acda-2b490e2610c7,7517e527-1261-3dcf-9575-cc8601fe4ef6,Arnold338 Boyle917,M,CLINICAL SOCIAL WORKER,22 ELM ST,GREAT BARRINGTON,MA,01230-1561,42.221851,-73.333044,0
bd375ff5-0c8c-335b-9787-898ba4a9469b,7517e527-1261-3dcf-9575-cc8601fe4ef6,Cedrick207 Bauch723,M,CLINICAL SOCIAL WORKER,22 ELM ST,GREAT BARRINGTON,MA,01230-1561,42.221851,-73.333044,0
9e14d82f-e166-3d64-bbf6-6b2cefcfce39,7517e527-1261-3dcf-9575-cc8601fe4ef6,Shelton25 Botsford977,M,GENERAL PRACTICE,22 ELM ST,GREAT BARRINGTON,MA,01230-1561,42.221851,-73.333044,28
d1e2ea67-495c-39b6-a667-43432e50f84e,0ecfab97-a691-3a05-8880-9c8c9aba0fad,Albertina684 Friesen796,F,GENERAL PRACTICE,1330 BEACON ST,BROOKLINE,MA,02446-3204,42.323853,-71.142003,31
3f55534a-31eb-3e2a-aad5-aa7a00702c39,e8f41f48-b406-34dd-ab90-90f065c7f638,Brad867 Daniel959,M,GENERAL PRACTICE,78 BURNCOAT ST,WORCESTER,MA,01605-1350,42.269478,-71.807783,42
13ca2ff7-d6d8-3876-81ac-4db12c2b942e,e8f41f48-b406-34dd-ab90-90f065c7f638,Mandy775 Schulist381,F,CLINICAL NURSE SPECIALIST,78 BURNCOAT ST,WORCESTER,MA,01605-1350,42.269478,-71.807783,0
79fd8da9-f362-3249-a40f-7316ed7f99ee,25aceb92-21ad-3489-ad63-2fc783b2f1ae,Delmer311 Koch169,M,CLINICAL SOCIAL WORKER,420 BOYLSTON ST,BOSTON,MA,02116-4018,42.338551,-71.018253,0
e91ab1a4-5c9e-3f14-904f-d3fb97193ea5,25aceb92-21ad-3489-ad63-2fc783b2f1ae,Marshall526 Rohan584,M,CLINICAL SOCIAL WORKER,420 BOYLSTON ST,BOSTON,MA,02116-4018,42.338551,-71.018253,0
18a45803-f22d-3a69-84e4-01cc0548eeda,25aceb92-21ad-3489-ad63-2fc783b2f1ae,Demetrius568 Lang846,M,GENERAL PRACTICE,420 BOYLSTON ST,BOSTON,MA,02116-4018,42.338551,-71.018253,23
05ac2597-065c-30a7-8330-4048d1da6e62,38ad5f04-8515-3367-9ac0-82c7354fedf2,Leon728 Doyle959,M,GENERAL PRACTICE,1415 BEACON ST,BROOKLINE,MA,02446-4812,42.323853,-71.142003,29
d1df80ba-74b7-3b85-98d7-8e3ac2290263,5519120c-af24-3f39-bb6c-b7fc0b50c8e6,Hyon784 Little434,F,GENERAL PRACTICE,630 S MAIN ST,LANESBOROUGH,MA,01237-9726,42.535857,-73.24113299999999,63
60018210-ff6d-3fc4-8363-d0fea5c10caf,5519120c-af24-3f39-bb6c-b7fc0b50c8e6,Randall756 Rolfson709,M,INTERNAL MEDICINE,630 S MAIN ST,LANESBOROUGH,MA,01237-9726,42.535857,-73.24113299999999,0
ae73a271-fb49-3e1c-ba20-373185aa4fa3,5519120c-af24-3f39-bb6c-b7fc0b50c8e6,Shelia548 Toy286,F,INTERNAL MEDICINE,630 S MAIN ST,LANESBOROUGH,MA,01237-9726,42.535857,-73.24113299999999,0
48ab211d-e118-39ff-8c8c-0adb8c61072f,b5224693-0819-3f63-9e94-ab96794d5ccc,Belia417 Dickinson688,F,CLINICAL SOCIAL WORKER,FAMILY CONSULTANTS,SAGAMORE BEACH,MA,02562,41.782888,-70.5321,0
7162cc12-0fe4-3b3c-a71f-5dcffcbce796,b5224693-0819-3f63-9e94-ab96794d5ccc,Vida128 Metz686,F,CLINICAL SOCIAL WORKER,FAMILY CONSULTANTS,SAGAMORE BEACH,MA,02562,41.782888,-70.5321,0
fe723c7b-2c5f-398f-8dfd-9dda9485c2eb,b5224693-0819-3f63-9e94-ab96794d5ccc,Abram53 Jacobson885,M,GENERAL PRACTICE,FAMILY CONSULTANTS,SAGAMORE BEACH,MA,02562,41.782888,-70.5321,82
3ae0e7b3-54ac-3d6b-8c6e-795cb0c103f6,b08d2ff9-6036-3c87-b003-6cfda96c3c89,Neil122 Schmeler639,M,GENERAL PRACTICE,84 HIGH ST,MEDFORD,MA,02155-3844,42.423844,-71.10923100000001,23
7362f763-3828-3dfc-93f1-62e0a54fcdf9,13f33e71-812a-3179-b2e2-d4f59a4e7e75,Marlyn309 Bailey598,F,GENERAL PRACTICE,5 MARKET SQ,AMESBURY,MA,01913-2440,42.851284,-70.955837,99
c4fb70b5-386c-3d41-b913-94e7f1bf123d,14bf7ede-f819-37af-8fd6-6311f46afc65,Mavis612 Mann644,F,GENERAL PRACTICE,1330 BEACON ST,BROOKLINE,MA,02446-3200,42.323853,-71.142003,38
ed728e9c-245a-3caa-9b22-0140cb1e1d32,5bf83e18-ef6e-33a8-ad5b-86cb70b4795a,Logan497 Nitzsche158,M,RHEUMATOLOGY,817 MERRIMACK ST,LOWELL,MA,01854-3571,42.63898,-71.321141,0
85df83c1-0ef9-35bb-9a41-8ac0038a04c5,5bf83e18-ef6e-33a8-ad5b-86cb70b4795a,Carla633 Bravo546,F,FAMILY PRACTICE,817 MERRIMACK ST,LOWELL,MA,01854-3571,42.63898,-71.321141,0
ccdb550e-9d59-387c-b056-381eae486c20,5bf83e18-ef6e-33a8-ad5b-86cb70b4795a,Georgianna701 Langosh790,F,FAMILY PRACTICE,817 MERRIMACK ST,LOWELL,MA,01854-3571,42.63898,-71.321141,0
a5ad2051-452e-3510-a80b-a66f0a8801f4,5bf83e18-ef6e-33a8-ad5b-86cb70b4795a,Alexis664 Crist667,F,GENERAL PRACTICE,817 MERRIMACK ST,LOWELL,MA,01854-3571,42.63898,-71.321141,61
d819736f-8c21-3783-861d-d90ccf2e529c,5bf83e18-ef6e-33a8-ad5b-86cb70b4795a,Lillie543 Sauer652,F,INTERNAL MEDICINE,817 MERRIMACK ST,LOWELL,MA,01854-3571,42.63898,-71.321141,0
515dbdc6-ed4d-375c-81ae-9ef851678514,d494db50-1310-3c66-b537-886d40d8f6d4,Clay913 Baumbach677,M,GENERAL PRACTICE,60 MUNSON MEETING WAY,CHATHAM,MA,02633-1992,41.621629,-69.98195600000001,47
3512fcd6-1101-33a1-b9d7-a0a6870c5a96,0b7be8a5-b5c0-3b3a-8ef3-c20456a4c383,Evan94 Barrows492,M,GENERAL PRACTICE,50 MEMORIAL DR,LEOMINSTER,MA,01453-2238,42.520876,-71.770611,53
91c641eb-a50c-35ea-8c0a-d6af6b9e437a,78a11f16-e161-3dfa-91fa-16af7109cea0,Asa127 Mosciski958,M,GENERAL PRACTICE,37 EDGERTON DR,NO FALMOUTH,MA,02556-2821,41.601508,-70.639317,59
94f7dd72-e680-3075-a8a2-0f6bf65722b7,78a11f16-e161-3dfa-91fa-16af7109cea0,Lucio648 Gusikowski974,M,INTERNAL MEDICINE,37 EDGERTON DR,NO FALMOUTH,MA,02556-2821,41.601508,-70.639317,0
c2259e63-a011-30c5-a2a7-9f7c871734c0,78a11f16-e161-3dfa-91fa-16af7109cea0,Rolf983 Rice937,M,INTERNAL MEDICINE,37 EDGERTON DR,NO FALMOUTH,MA,02556-2821,41.601508,-70.639317,0
50fe6c9b-8a1e-32a9-90a4-7369a1a374b0,78a11f16-e161-3dfa-91fa-16af7109cea0,Freeman822 Lemke654,M,DERMATOLOGY,37 EDGERTON DR,NO FALMOUTH,MA,02556-2821,41.601508,-70.639317,0
b55ac722-abbb-3311-859d-f983f3a648ed,78a11f16-e161-3dfa-91fa-16af7109cea0,Stevie682 Schamberger479,F,DERMATOLOGY,37 EDGERTON DR,NO FALMOUTH,MA,02556-2821,41.601508,-70.639317,0
47aea34a-7bc7-33d5-8cd5-679812d09a5c,8faadfc5-b60b-3093-a76e-93bb9b31c96f,Gerard367 Marquardt819,M,GENERAL PRACTICE,1415 BEACON ST,BROOKLINE,MA,02446-4819,42.323853,-71.142003,29
0fd72736-6ce3-3a26-830c-f87cc1c326ca,5ec449c0-7654-355d-9f8e-49c975d426b0,Aurore252 O'Kon634,F,PHYSICIAN ASSISTANT,223 CHIEF JUSTICE CUSHING HWY,COHASSET,MA,02025-1391,42.262428,-70.79888299999999,0
fd77bdba-0996-3214-91c0-6c62aad4ad11,5ec449c0-7654-355d-9f8e-49c975d426b0,Roger751 Barrows492,M,PHYSICIAN ASSISTANT,223 CHIEF JUSTICE CUSHING HWY,COHASSET,MA,02025-1391,42.262428,-70.79888299999999,0
64949d5e-ac88-3913-9864-0ecb2f66d98f,5ec449c0-7654-355d-9f8e-49c975d426b0,Paul232 Kozey370,M,PATHOLOGY,223 CHIEF JUSTICE CUSHING HWY,COHASSET,MA,02025-1391,42.262428,-70.79888299999999,0
37f0a5db-a479-3396-afd4-7eadcbb05292,5ec449c0-7654-355d-9f8e-49c975d426b0,Jamal145 Grimes165,M,PHYSICAL THERAPY,223 CHIEF JUSTICE CUSHING HWY,COHASSET,MA,02025-1391,42.262428,-70.79888299999999,0
1c410786-36cf-38a2-bc8e-0b6dd1e2e435,5ec449c0-7654-355d-9f8e-49c975d426b0,Armando772 Schoen8,M,PHYSICAL THERAPY,223 CHIEF JUSTICE CUSHING HWY,COHASSET,MA,02025-1391,42.262428,-70.79888299999999,0
057ab8cd-7aeb-39e2-8be5-14ca25f0c5e5,5ec449c0-7654-355d-9f8e-49c975d426b0,Sheree902 Wisoky380,F,GENERAL PRACTICE,223 CHIEF JUSTICE CUSHING HWY,COHASSET,MA,02025-1391,42.262428,-70.79888299999999,31
659d6511-4a24-3dd3-b7cb-b404c05b29ab,5ec449c0-7654-355d-9f8e-49c975d426b0,Portia383 Schmitt836,F,DERMATOLOGY,223 CHIEF JUSTICE CUSHING HWY,COHASSET,MA,02025-1391,42.262428,-70.79888299999999,0
ce76e70e-3e45-3879-9224-5d53f780e742,2ea48dbe-3a1e-3c10-b970-e6b4e0ea8018,Abe604 Bosco882,M,GENERAL PRACTICE,52 BRIGHAM ST,NEW BEDFORD,MA,02740-2210,41.661303000000004,-70.937913,47
c1d2e077-1716-3fe3-ae1f-3cbb9b3350b4,5eeacb40-eaaa-3a42-b208-0b257414c2a0,Waldo53 Lang846,M,FAMILY PRACTICE,191 LOWER ST,SHELBURNE FLS,MA,01370-9402,42.609509,-72.74698000000002,0
cc5819f5-87e4-3b8e-87ec-25be06a1e05e,5eeacb40-eaaa-3a42-b208-0b257414c2a0,Juan Carlos348 Batista148,M,GENERAL PRACTICE,191 LOWER ST,SHELBURNE FLS,MA,01370-9402,42.609509,-72.74698000000002,45
1523cf96-960e-3bd0-830f-c702e89263d3,90e78970-c3ed-39a9-8b9a-97700d39d21b,Valentin929 Schmidt332,M,CLINICAL PSYCHOLOGIST,78 MIDDLE ST,FAIRHAVEN,MA,02719-3050,41.633619,-70.871306,0
5d46b000-9ab6-30a0-8eb2-59c2bf22c1ce,90e78970-c3ed-39a9-8b9a-97700d39d21b,Karl184 Keebler762,F,GENERAL PRACTICE,78 MIDDLE ST,FAIRHAVEN,MA,02719-3050,41.633619,-70.871306,25
f359e42a-23b8-39f2-93c1-60ff0551e80c,119e3b85-1b3f-3f06-822e-ff34f109edd5,Yael855 Feest103,F,CLINICAL SOCIAL WORKER,234 CABOT ST,BEVERLY,MA,01915-5702,42.556659,-70.84496,0
2c0b06fc-477d-3b07-a2fa-6a0280514d4e,119e3b85-1b3f-3f06-822e-ff34f109edd5,Shea825 Gottlieb798,F,CLINICAL SOCIAL WORKER,234 CABOT ST,BEVERLY,MA,01915-5702,42.556659,-70.84496,0
453fdb31-5169-3a58-8e3f-32eebb65457b,119e3b85-1b3f-3f06-822e-ff34f109edd5,Jamal145 Mraz590,M,GENERAL PRACTICE,234 CABOT ST,BEVERLY,MA,01915-5702,42.556659,-70.84496,30
2dd2d25f-461f-3679-b924-6b45a10094ba,10968ba2-75e7-351a-a73a-c37a2a8dfcfc,Marielle507 Tremblay80,F,CLINICAL SOCIAL WORKER,65 EASTERN AVE,ESSEX,MA,01929-1300,42.64042,-70.77117199999999,0
f59f8cf6-829f-3a90-baee-90735b66c871,10968ba2-75e7-351a-a73a-c37a2a8dfcfc,Josephina269 Lehner980,F,CLINICAL SOCIAL WORKER,65 EASTERN AVE,ESSEX,MA,01929-1300,42.64042,-70.77117199999999,0
bd060eb8-963e-36c3-afb1-0e7e6a9bb2a7,10968ba2-75e7-351a-a73a-c37a2a8dfcfc,Omer483 Orn563,M,GENERAL PRACTICE,65 EASTERN AVE,ESSEX,MA,01929-1300,42.64042,-70.77117199999999,15
5b687002-6ae9-3322-9eb1-03fc85bee862,279b2a85-ab64-3dec-90df-fbca8b479db5,Noe500 Kertzmann286,M,CLINICAL SOCIAL WORKER,48 CHERRY ST,WENHAM,MA,01984-1313,42.600633,-70.883303,0
806f3c41-fb42-3fd9-9028-fbf978961bde,279b2a85-ab64-3dec-90df-fbca8b479db5,Bernardo699 Trantow673,M,GENERAL PRACTICE,48 CHERRY ST,WENHAM,MA,01984-1313,42.600633,-70.883303,21
8ada6996-9bbe-37bf-89b1-70a57965c697,b3abd026-7e38-369d-837d-26d8ef20688d,Ignacio928 Bétancourt447,M,DIAGNOSTIC RADIOLOGY,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
ac9fc0cf-9dcc-3f3c-bbad-7e23587b0adc,b3abd026-7e38-369d-837d-26d8ef20688d,Danial835 Hartmann983,M,NURSE PRACTITIONER,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
0f353b1a-da7e-3405-bf7e-d8a56daed544,b3abd026-7e38-369d-837d-26d8ef20688d,Krysta658 Schmidt332,F,NURSE PRACTITIONER,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
555dbe3e-a92f-3e8c-a984-6c976e53959d,b3abd026-7e38-369d-837d-26d8ef20688d,Clair921 Quigley282,M,CARDIOVASCULAR DISEASE (CARDIOLOGY),236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
e19d045a-3e4d-3931-a281-40887b9481d3,b3abd026-7e38-369d-837d-26d8ef20688d,Marcela739 Hidalgo930,F,OPTOMETRY,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
40b1bc9d-a26d-3e15-96c9-23f70f3caf2f,b3abd026-7e38-369d-837d-26d8ef20688d,Earl438 Hintz995,M,OPTOMETRY,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
260e46ae-5fb5-3c8b-aead-7396cec8a410,b3abd026-7e38-369d-837d-26d8ef20688d,Lauretta754 Bednar518,F,OPTOMETRY,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
f42b4613-f042-37d9-b08b-0cfb013e3dbf,b3abd026-7e38-369d-837d-26d8ef20688d,Shila857 Schroeder447,F,GERIATRIC MEDICINE,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
9f97457d-97cb-31d6-a7ee-944dc0e39b1c,b3abd026-7e38-369d-837d-26d8ef20688d,Randi364 Friesen796,F,OPHTHALMOLOGY,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
451604a1-5ca2-3d0f-ab12-243df99dabc9,b3abd026-7e38-369d-837d-26d8ef20688d,Hipolito984 Jacobs452,M,OPHTHALMOLOGY,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
98ed6f9e-fe87-359a-9db5-b1a90fa7707d,b3abd026-7e38-369d-837d-26d8ef20688d,Ileen763 Armstrong51,F,OPHTHALMOLOGY,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
06f28bfc-5e25-3f4d-8669-b3b24b0f00d9,b3abd026-7e38-369d-837d-26d8ef20688d,Rachele486 Schimmel440,F,OPHTHALMOLOGY,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
d0c3bb5c-1d3a-3da7-9584-f95094a296fa,b3abd026-7e38-369d-837d-26d8ef20688d,Ludie599 Boyle917,F,PODIATRY,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
c73f3ae2-51d1-31ae-a15a-3e3b6474a32f,b3abd026-7e38-369d-837d-26d8ef20688d,Denny560 Homenick806,F,GENERAL PRACTICE,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,74
dce32c85-775d-3bb3-a041-3b9212b7a253,b3abd026-7e38-369d-837d-26d8ef20688d,Alda400 Jaskolski867,F,INTERNAL MEDICINE,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
128b7ebf-65f5-31a0-8aed-eb8b504b927f,b3abd026-7e38-369d-837d-26d8ef20688d,Louis204 Gulgowski816,M,INTERNAL MEDICINE,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
1f14c516-6727-38a5-bcae-c38be6354723,b3abd026-7e38-369d-837d-26d8ef20688d,Virginia437 Alfaro627,F,INTERNAL MEDICINE,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
56c00c31-005e-3a34-bf91-a56fff9153aa,b3abd026-7e38-369d-837d-26d8ef20688d,Claudio955 Rolfson709,M,INTERNAL MEDICINE,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
892cf463-57b0-3ea7-904a-fad65c83022e,b3abd026-7e38-369d-837d-26d8ef20688d,Theodore876 Weber641,M,INTERNAL MEDICINE,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
fefa97cd-6586-3752-9ac3-966c80bb85b6,b3abd026-7e38-369d-837d-26d8ef20688d,Joel444 Nicolas769,M,INTERNAL MEDICINE,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
91c302fd-706b-3dc1-a125-f86b5525c6e3,b3abd026-7e38-369d-837d-26d8ef20688d,Olen518 Terry864,M,INTERNAL MEDICINE,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
55f7cf1b-77fc-3aeb-8737-b1543ae03319,b3abd026-7e38-369d-837d-26d8ef20688d,Trevor374 D'Amore443,M,INTERNAL MEDICINE,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
011d2b5c-942e-3fa7-9ac0-d5b07242ce60,b3abd026-7e38-369d-837d-26d8ef20688d,Thersa321 O'Keefe54,F,DERMATOLOGY,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
e4ebfbfc-b77c-3e5d-ab3d-e34d76181551,b3abd026-7e38-369d-837d-26d8ef20688d,Kenton313 Graham902,M,INFECTIOUS DISEASE,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,0
fab77437-23c3-3ac5-bccc-5783130b5ea7,f8b7d134-89fd-3277-91ac-d92f6a44999b,Kecia457 Lehner980,F,CLINICAL SOCIAL WORKER,221 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-4849,42.376043,-71.11868,0
c403556e-f01f-302e-abce-59ba9a1533b5,f8b7d134-89fd-3277-91ac-d92f6a44999b,Keith571 Hamill307,M,CLINICAL SOCIAL WORKER,221 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-4849,42.376043,-71.11868,0
5d6221db-4524-3910-86a8-a62769506176,f8b7d134-89fd-3277-91ac-d92f6a44999b,Felton646 Macejkovic424,M,GENERAL PRACTICE,221 MOUNT AUBURN ST,CAMBRIDGE,MA,02138-4849,42.376043,-71.11868,50
1fc2f96d-9500-3917-bbc0-ddf144ebca00,5f69238d-cce3-3a8d-82ef-68ccc7896825,Patsy569 Harvey63,F,PSYCHIATRY,65 WACHUSETT RD,NEEDHAM,MA,02492-3922,42.281593,-71.242414,0
783916a1-262b-3cee-86b9-af0ac52b06cf,5f69238d-cce3-3a8d-82ef-68ccc7896825,Jeffery551 Bauch723,M,GENERAL PRACTICE,65 WACHUSETT RD,NEEDHAM,MA,02492-3922,42.281593,-71.242414,10
c44ee714-b0c2-3650-b4d6-e78f0d792878,1f333977-ac45-3bef-8e02-48c2aff5491a,Ellen406 Rice937,F,CLINICAL PSYCHOLOGIST,23 WATER ST,HOLLISTON,MA,01746-2364,42.195951,-71.45343000000001,0
a786ae34-73c0-33d3-82c7-ef2428734729,1f333977-ac45-3bef-8e02-48c2aff5491a,Morgan564 Douglas31,M,CLINICAL SOCIAL WORKER,23 WATER ST,HOLLISTON,MA,01746-2364,42.195951,-71.45343000000001,0
e012f1d6-b47f-3d91-a8d0-7ae21101f3bf,1f333977-ac45-3bef-8e02-48c2aff5491a,Reva678 Schamberger479,F,GENERAL PRACTICE,23 WATER ST,HOLLISTON,MA,01746-2364,42.195951,-71.45343000000001,13
d87aa25b-bb9c-34ba-b214-ff2d19cec8b2,e8134182-3ed9-3b41-abdc-9f4a47b23f2d,Leopoldo762 Baumbach677,M,GENERAL PRACTICE,33 ELECTRIC AVE,FITCHBURG,MA,01420-7954,42.601977000000005,-71.81586999999999,20
eb5126b6-3d14-3fcc-81d9-b2523d38c6ac,04c1f9c4-2090-3479-af5a-9cdcca7dda97,Dudley365 Feil794,M,GENERAL PRACTICE,1350 BELMONT ST,BROCKTON,MA,02301-4430,42.082543,-71.024638,8
9c465370-4598-314c-aa9a-6658c17cdd94,e89fc67f-7cf0-3687-bf77-b4afa1a88fd8,Chandra831 Treutel973,F,CLINICAL PSYCHOLOGIST,183 W STATE ST,GRANBY,MA,01033-9611,42.244949,-72.50014300000001,0
3d66f1dc-b8d4-3df0-89cd-034858b9de93,e89fc67f-7cf0-3687-bf77-b4afa1a88fd8,Karly825 Howell947,F,GENERAL PRACTICE,183 W STATE ST,GRANBY,MA,01033-9611,42.244949,-72.50014300000001,27
7520f69c-0337-35d7-bcbd-19da5c0e4b0b,504c29d0-6f98-3282-a3fe-962df55f7808,Nakisha629 Kassulke119,F,FAMILY PRACTICE,505 NASHUA RD,DRACUT,MA,01826-1929,42.679722999999996,-71.30068,0
a4759f64-8bb0-3a64-afb8-221959cdf097,504c29d0-6f98-3282-a3fe-962df55f7808,Torie475 Gibson10,F,FAMILY PRACTICE,505 NASHUA RD,DRACUT,MA,01826-1929,42.679722999999996,-71.30068,0
baa0006d-b74e-38ef-9dda-8c3621a46e51,504c29d0-6f98-3282-a3fe-962df55f7808,Gregorio366 Naranjo39,M,GENERAL PRACTICE,505 NASHUA RD,DRACUT,MA,01826-1929,42.679722999999996,-71.30068,28
